Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2018,X05,Educación,IFS-COLEGIO PÚBLICO PARQUE EUGENIA DE MONTIJO. REFORMA ÁREA INFANTIL,,40000.0,29960.13
2018,X05,Educación,IFS-COLEGIO PÚBLICO SAN IGNACIO DE LOYOLA. REFORMA ÁREA INFANTIL,,28558.31,
2018,X05,Educación,IFS-COLEGIO PÚBLICO PERÚ. OBRAS DE MEJORA EN FACHADA Y OTRAS INSPECCIÓN TÉCNICA EDIFICIOS,,100000.0,99999.11
2018,X05,Educación,"IFS-COLEGIO PÚBLICO GONZALO DE BERCEO I Y II.INSPECCIÓN TÉCNICA EDIFICIOS, SANEAMIENTO Y OTRAS",,100000.0,99997.1
2018,X05,Educación,IFS-COLEGIO PÚBLICO REPÚBLICA DE ECUADOR.OBRAS EN FACHADA Y OTRAS INSPECCIÓN TÉCNICA EDIFICIOS,,85000.0,84691.42
2018,X10,Cultura,,,551475.19,451063.52
2018,X10,Cultura,BIBLIOTECA PÚBLICA LA CHATA. ADOPCIÓN MEDIDAS DE SEGURIDAD,,25082.7,25082.7
2018,X10,Cultura,"IFS-EDIFICIO ANEXO A LA BIBLIOTECA ""LA CHATA"". OBRAS DE ACONDICIONAMIENTO INTERIOR",,349975.84,349973.95
2018,X10,Cultura,"EDIFICIO ANEXO A LA BIBLIOTECA ""LA CHATA"". OBRAS DE ACONDICIONAMIENTO INTERIOR",,25366.65,25366.65
2018,X10,Cultura,IFS-CENTRO CULTURAL GARCÍA LORCA. PANELES FOTOVOLTAICOS Y REFORMA ELÉCTRICA (ID: 450),,20000.0,19965.1
2018,X10,Cultura,BIBLIOTECA PÚBLICA LA CHATA. SEÑALIZACIÓN,,12550.0,12550.0
2018,X10,Cultura,FILMOTECA MUNICIPAL EN EL DISTRITO DE CARABANCHEL. ADQUISICIÓN DE EQUIPOS (ID: 2340),,100000.0,
2018,X10,Cultura,EQUIPAMIENTO CENTRO CULTURAL GARCÍA LORCA,,3500.0,3448.5
2018,X10,Cultura,EQUIPAMIENTO CENTRO CULTURAL OPORTO,,12250.0,12149.61
2018,X10,Cultura,EQUIPAMIENTO CENTRO CULTURAL LA PRENSA,,2750.0,2527.01
2018,X00,Inversiones de carácter general,,,965259.0,65258.58
2018,X00,Inversiones de carácter general,"EDIFICIO DOTACIONAL C/EDUARDO MORALES, 28. CONSTRUCCIÓN",,65259.0,65258.58
2018,X00,Inversiones de carácter general,"IFS-EDIFICIO AV. CARABANCHEL ALTO, 52. SUBSANACIÓN DE PATOLOGÍAS",,900000.0,
2018,X04,Salud pública,,,56300.0,55707.17
2018,X04,Salud pública,IFS-CENTRO PROTECCIÓN ANIMAL. OBRAS ADECUACIÓN DE PÉRGOLA,,20000.0,19407.17
2018,X04,Salud pública,IFS-CENTRO MADRID SALUD CARABANCHEL. OBRAS DE ACCESIBILIDAD,,36300.0,36300.0
2018,X07,Infraestructuras,,,48990.0,
2018,X07,Infraestructuras,VÍA CICLISTA AV. DE OPORTO - EUGENIA DE MONTIJO. CONSTRUCCIÓN,,48990.0,
2018,X12,Otros bienes públicos de carácter social,,,1096817.1,1079420.45
2018,X12,Otros bienes públicos de carácter social,EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO CARABANCHEL,,18015.63,18015.63
2018,X12,Otros bienes públicos de carácter social,"IFS-LOCAL EN C/EDUARDO MORALES, 28. REFORMA PARA OFICINA DE LÍNEA MADRID",,1070801.47,1053406.72
2018,X12,Otros bienes públicos de carácter social,OFICINA ATENCIÓN AL CIUDADANO DE CARABANCHEL. SEÑALIZACIÓN,,8000.0,7998.1
2019,X01,Protección Civil y seguridad ciudadana,,,129251.46,118384.22
2019,X01,Protección Civil y seguridad ciudadana,IFS-UNIDAD INTEGRAL DE POLICÍA MUNICIPAL CARABANCHEL. ACONDICIONAMIENTO VESTUARIOS,,129251.46,118384.22
2019,X11,"Deportes, juventud y esparcimiento",,,7091868.84,1744134.32
2019,X11,"Deportes, juventud y esparcimiento",IFS-INSTALACIÓN DEPORTIVA BÁSICA SAN MARTÍN DE PORRES. ADECUACIÓN CESPED ARTIFICIAL,,341881.29,339905.17
2019,X11,"Deportes, juventud y esparcimiento",IFS-CENTRO DEPORTIVO LAS CRUCES. ADAPTACIÓN CAMPO DE HOCKEY HIERBA,,1599875.55,1027171.3
2019,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO JUVENIL  DE CARABANCHEL ALTO,,596.0,596.0
2019,X11,"Deportes, juventud y esparcimiento",IFS-CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. SUBSANACIÓN PATOLOGÍA PISCINA CUBIERTA,,1500000.0,
2019,X11,"Deportes, juventud y esparcimiento",IFS-CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. SUBSANACIÓN PATOLOGÍA PABELLÓN CUBIERTO,,2000000.0,
2019,X11,"Deportes, juventud y esparcimiento",INSTALACIÓN DEPORTIVA BÁSICA SAN MARTÍN DE PORRES. ADECUACIÓN CESPED ARTIFICIAL,,39116.0,39115.28
2019,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVO BÁSICO VÍA LUSITANA. SUSTITUCIÓN SISTEMA DE ILUMINACIÓN,,100000.0,
2019,X11,"Deportes, juventud y esparcimiento",IFS-CAMPO DE FÚTBOL CANÓDROMO. SUSTITUCIÓN CÉSPED ARTIFICIAL,,400000.0,
2019,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVO BÁSICO SAN MARTÍN DE PORRES. ADECUACIÓN SISTEMA ILUMINACIÓN A LED,,166000.0,
2019,X11,"Deportes, juventud y esparcimiento",IFS-CAMPO DE FÚTBOL CANÓDROMO. ADECUACIÓN SISTEMA ILUMINACIÓN A LED,,166000.0,
2019,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO LA MINA. MEJORA ESCALERAS ACCESO PISCINA,,10200.0,7220.24
2019,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. ROBOT LIMPIAFONDOS PARA PISCINA,,25000.0,12051.6
2019,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. REPOSICIÓN PORTERIAS Y OTROS ELEMENTOS,,18200.0,18141.51
2019,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVO BÁSICO JACINTO VERDAGUER. OBRAS DE REMODELACIÓN,,225000.0,
2019,X11,"Deportes, juventud y esparcimiento",IFS-CENTRO DEPORTIVO FERNÁNDEZ OCHOA. ACONDICIONAMIENTO CÉSPED Y VESTUARIOS,,300000.0,299933.22
2019,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVOS BÁSICOS VÍA LUSITANA Y SAN MARTÍN DE PORRES. CERRAMIENTOS,,200000.0,
2019,X14,Sectores productivos,,,9232.63,9232.63
2019,X14,Sectores productivos,VIVERO DE EMPRESAS DE CARABANCHEL. EQUIPOS PARA PROCESO DE DATOS,,9232.63,9232.63
2019,X08,Mantenimiento urbano,,,3819155.35,509098.23
2019,X08,Mantenimiento urbano,PAVIMENTACIÓN CALZADAS BARRIOS EN DISTRITO CARABANCHEL. FASE I,,1482.68,1482.68
2019,X08,Mantenimiento urbano,MEJORA SEGURIDAD VIAL EN EL PAU DE CARABANCHEL Y SU ENTORNO,,56191.83,
2019,X08,Mantenimiento urbano,IFS-MEJORA SEGURIDAD VIAL EN EL PAU DE CARABANCHEL Y SU ENTORNO,,571756.35,247347.59
2019,X08,Mantenimiento urbano,VIAL CAMINO ALTO DE SAN ISIDRO. SEGURIDAD Y ACCESIBILIDAD,,175432.36,159475.96
2019,X08,Mantenimiento urbano,ASFALTADO CALLES DETERIORADAS  DISTRITO DE CARABANCHEL (ID: 4948),,38948.21,33122.15
2019,X08,Mantenimiento urbano,IFS-ACERAS Y CALLES DEL DISTRITO DE CARABANCHEL. ACONDICIONAMIENTO (ID 2017: 5556),,320343.92,
2019,X08,Mantenimiento urbano,IFS-GLORIETA DEL EJERCITO. OBRAS DE REMODELACIÓN (ID 18: 1132),,900000.0,
2019,X08,Mantenimiento urbano,"CANTÓN DE LIMPIEZA C/ MARÍA ODIAGA, 1. ELIMINACIÓN FIBROCEMENTO CUBIERTA",,50000.0,49826.08
2019,X08,Mantenimiento urbano,IFS-ZONA NORTE PARQUES LAS CRUCES Y SALVADOR ALLENDE. INSTALACIÓN ZONA MAYORES (ID 18: 2636),,60000.0,
2019,X08,Mantenimiento urbano,IFS-PARQUE INFANTIL INCLUSIVO EN EL DISTRITO DE CARABANCHEL. INSTALACIÓN (ID: 12069),,300000.0,
2019,X08,Mantenimiento urbano,IFS-INSTALACIÓN APARCAMIENTOS PARA BICICLETAS EN VÍA PÚBLICA DEL DISTRITO CARABANCHEL,,50000.0,17843.77
2019,X08,Mantenimiento urbano,"IFS-REMODELACION VIALES BARRIOS SAN ISIDRO, OPAÑEL Y COMILLAS DISTRITO CARABANCHEL",,500000.0,
2019,X08,Mantenimiento urbano,IFS-BARRIOS VISTA ALEGRE Y PUERTA BONITA EN CARABANCHEL. REMODELACIÓN VIALES,,400000.0,
2019,X08,Mantenimiento urbano,IFS-BARRIOS BUENAVISTA Y ABRANTES EN CARABANCHEL. REMODELACIÓN VIALES,,395000.0,
2019,X09,Medio ambiente,,,5869157.36,103066.15
2019,X09,Medio ambiente,FUENTES DE AGUA POTABLE EN EL DISTRITO DE CARABANCHEL. INSTALACIÓN (ID: 558),,36545.76,11387.84
2019,X09,Medio ambiente,PARQUE SUR. IMPLANTACIÓN DE MICROHÁBITAT PARA EL FOMENTO DE LA BIODIVERSIDAD,,6534.0,6534.0
2019,X09,Medio ambiente,ACONDICIONAMIENTO PARCELAS PARA HUERTOS URBANOS DISTRITO CARABANCHEL,,824.68,824.68
2019,X09,Medio ambiente,REMODELACIÓN PARQUE EMPERATRIZ MARÍA DE AUSTRIA,,60257.05,55547.75
2019,X09,Medio ambiente,PARQUE SAN ISIDRO. MEJORA Y ADECUACIÓN (ID 17: 3837),,101689.87,
2019,X09,Medio ambiente,MEDIANA NTRA.SRA.DE LA VALVANERA Y PLAZA CENTRAL COLONIA LOYOLA. ACONDICIONAMIENTO,,35306.0,28771.88
2019,X09,Medio ambiente,IFS-PARQUE SAN ISIDRO. MEJORA Y ADECUACIÓN (ID 17: 3837),,3300000.0,
2019,X09,Medio ambiente,IFS-ACONDICIONAMIENTO DE LAS ZONAS VERDES EN EL DISTRITO DE CARABANCHEL,,518000.0,
2019,X09,Medio ambiente,IFS-DIVERSAS ZONAS VERDES EN DISTRITO CARABANCHEL. REHABILITACIÓN,,1450000.0,
2019,X09,Medio ambiente,ZONA VERDE EN PLAZA CANTORIA. REMODELACIÓN PARCIAL,,60000.0,
2019,X09,Medio ambiente,IFS-ZONA VERDE C/ VALLE DE ORO FRENTE A COLEGIO PÚBLICO ECUADOR. ACONDICIONAMIENTO,,300000.0,
2019,X06,Urbanismo,,,7592657.15,7113916.25
2019,X06,Urbanismo,"C/ ANTONIA LANCHA, 10. OBRAS ACCESORIAS DE URBANIZACIÓN",,41322.31,15522.84
2019,X06,Urbanismo,"CASCO HISTÓRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. URBANIZACIÓN",,162810.0,
2019,X06,Urbanismo,"ADQUISICIÓN DE SUELO C/ VÍA LUSITANA, 21",,4771690.22,4771690.22
2019,X06,Urbanismo,"ADQUISICIÓN SUELO PLAZA  BARRAGÁN, 3",,217119.83,217119.83
2019,X06,Urbanismo,ADQUISICIÓN DE SUELO C/ ANTONIO LÓPEZ,,1750000.0,1728852.49
2019,X06,Urbanismo,"C/ MADRE NAZARIA, 1 C/V. C/DURAZNO. OBRAS ACCESORIAS DE URBANIZACIÓN",,80165.29,77366.06
2019,X06,Urbanismo,IFS-CONEXIÓN DE LA CALLE FAVILA CON TEJARES. MEJORA URBANIZACIÓN,,214662.0,
2019,X06,Urbanismo,"CASCO HISTÓRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. GESTIÓN URBANÍSTICA",,20287.5,5122.94
2019,X06,Urbanismo,ADQUISICIÓN SUELO BARRIO DE SANTA CATALINA. APE. 12-01. FINCA 4. MANZANARES SUR. TRAMO 1,,209600.0,182296.28
2019,X06,Urbanismo,"ADQUISICIÓN SUELO C/ COMANDANTE FONTANES, 54",,125000.0,115945.59
2019,X03,Protección y promoción social,,,277634.23,4634.23
2019,X03,Protección y promoción social,EQUIPAMIENTO CENTROS DE SERVICIOS SOCIALES DISTRITO CARABANCHEL,,3000.0,
2019,X03,Protección y promoción social,EQUIPAMIENTO NUEVO ESPACIO DE IGUADAD MARÍA DE MAEZTU,,4634.23,4634.23
2019,X03,Protección y promoción social,IFS-CENTRO DE DÍA DE MAYORES LA MAGDALENA. PROTECCIÓN CONTRA INCENDIOS Y ACONDICIONAMIENTO,,100000.0,
2019,X03,Protección y promoción social,IFS-CENTRO MAYORES MONSEÑOR OSCAR ROMERO. MEJORAS SISTEMA DE SEGURIDAD,,170000.0,
2019,X05,Educación,,,1815351.04,1695446.04
2019,X05,Educación,EQUIPAMIENTO ESCUELA DE MÚSICA ISAAC ALBÉNIZ,,14441.48,9900.78
2019,X05,Educación,OTRO EQUIPAMIENTO ESCUELA INFANTIL LAS AMAPOLAS,,5909.56,5909.56
2019,X05,Educación,ACONDICIONAMIENTO PATIOS COLEGIOS PÚBLICOS DISTRITO CARABANCHEL (ID: 3153),,7.82,
2019,X05,Educación,COLEGIO PÚBLICO REPÚBLICA DE COLOMBIA. ACONDICIONAMIENTO PATIO Y ACCESIBILIDAD (2018/ID: 3153),,199995.46,199995.15
2019,X05,Educación,COLEGIO PÚBLICO REPÚBLICA DEL ECUADOR. ACONDICIONAMIENTO PATIO Y ACCESIBILIDAD (2018/ID: 3153),,249999.5,249999.23
2019,X05,Educación,COLEGIO PÚBLICO ANTONIO MACHADO. ACONDICIONAMIENTO PATIO Y ACCESIBILIDAD (2018/ID: 3153),,344997.22,344997.09
2019,X05,Educación,"IFS-COLEGIO PÚBLICO REPÚBLICA DOMINICANA. REHABILITACIÓN CUBIERTAS ,FACHADAS Y CARPINTERÍA",,500000.0,466318.83
2019,X05,Educación,IFS-COLEGIO PÚBLICO CAPITÁN CORTÉS. REPARACION CUBIERTAS Y SOLADOS,,470000.0,404758.96
2019,X05,Educación,IFS-COLEGIO PÚBLICO LOPE DE VEGA. ADECUACIÓN INSTALACIÓN AGUA CALIENTE SANITARIA,,30000.0,13566.44
2019,X10,Cultura,,,149378.41,91088.73
2019,X10,Cultura,BIBLIOTECA LA CHATA. SUBSANACIÓN DE PATOLOGÍAS,,69987.21,69987.2
2019,X10,Cultura,BIBLIOTECA PÚBLICA ANA MARÍA MATUTE. SEÑALIZACIÓN,,15391.2,15391.2
2019,X10,Cultura,MEMORIAL DEMOCRÁTICO E HISTÓRICO DEL DISTRITO DE CARABANCHEL. INSTALACIÓN DE PLACAS (ID: 11488),,34000.0,
2019,X10,Cultura,IFS-PLACAS INFORMATIVAS EN LOS LUGARES DE VALOR HISTÓRICO DE CARABANCHEL (ID 17: 3844),,20000.0,2541.0
2019,X10,Cultura,PLACAS CONMEMORATIVAS DISTRITO CARABANCHEL,,10000.0,3169.33
2019,X00,Inversiones de carácter general,,,1724870.77,1141732.56
2019,X00,Inversiones de carácter general,"EDIFICIO DOTACIONAL C/EDUARDO MORALES, 28. CONSTRUCCIÓN",,809875.81,286275.33
2019,X00,Inversiones de carácter general,EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO CARABANCHEL,,15000.0,12764.83
2019,X00,Inversiones de carácter general,"IFS-EDIFICIO AV. CARABANCHEL ALTO, 52. SUBSANACIÓN DE PATOLOGÍAS",,899994.96,842692.4
2019,X04,Salud pública,,,42831.43,42480.43
2019,X04,Salud pública,CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL. INSTALACIONES,,481.43,481.43
2019,X04,Salud pública,IFS-CENTRO DE PROTECCIÓN ANIMAL. OBRAS DE REFORMA,,42350.0,41999.0
2019,X02,"Tráfico, estacionamiento y transporte público",,,70000.0,
2019,X02,"Tráfico, estacionamiento y transporte público",IFS-AVISADORES ACÚSTICOS EN SEMÁFOROS EN EL DISTRITO DE CARABANCHEL. AMPLIACIÓN (ID 18: 2670),,70000.0,
2019,X07,Infraestructuras,,,48990.0,
2019,X07,Infraestructuras,VÍA CICLISTA AV. DE OPORTO - EUGENIA DE MONTIJO. CONSTRUCCIÓN,,48990.0,
2019,X12,Otros bienes públicos de carácter social,,,855617.33,16697.7
2019,X12,Otros bienes públicos de carácter social,EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID CARABANCHEL,,14268.03,14268.02
2019,X12,Otros bienes públicos de carácter social,OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID CARABANCHEL. SEÑALIZACIÓN,,2429.68,2429.68
2019,X12,Otros bienes públicos de carácter social,"EDIFICIO C/EDUARDO MORALES, 42 C/V A LA C/UTEBO. ADQUISICIÓN",,838919.62,
2020,X01,Protección Civil y seguridad ciudadana,,,73475.67,17348.13
2020,X01,Protección Civil y seguridad ciudadana,"UNIDAD INTEGRAL POLICÃA MUNICIPAL CARABANCHEL. AVDA. CARABANCHEL ALTO, 61. CONSTRUCCIÃN",,73475.67,17348.13
2020,X11,"Deportes, juventud y esparcimiento",,,5394206.59,5217096.26
2020,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO LAS CRUCES. ADAPTACIÃN CAMPO DE HOCKEY HIERBA,,75000.0,71234.52
2020,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVO BÃSICO VÃA LUSITANA. SUSTITUCIÃN SISTEMA DE ILUMINACIÃN,,99540.4,86313.17
2020,X11,"Deportes, juventud y esparcimiento",IFS-CAMPO DE FÃTBOL CANÃDROMO. SUSTITUCIÃN CÃSPED ARTIFICIAL,,399688.34,310869.44
2020,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVO BÃSICO SAN MARTÃN DE PORRES. ADECUACIÃN SISTEMA ILUMINACIÃN A LED,,165514.78,123638.77
2020,X11,"Deportes, juventud y esparcimiento",IFS-CAMPO DE FÃTBOL CANÃDROMO. ADECUACIÃN SISTEMA ILUMINACIÃN A LED,,165600.4,144934.09
2020,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÃNDEZ OCHOA. SUBSANACIÃN PATOLOGÃA PISCINA CUBIERTA,,149974.36,149967.31
2020,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÃNDEZ OCHOA. SUBSANACIÃN PATOLOGÃA PABELLÃN CUBIERTO,,80636.58,80636.52
2020,X11,"Deportes, juventud y esparcimiento",IFS-CENTRO DEPORTIVO FRANCISCO FERNÃNDEZ OCHOA. SUBSANACIÃN PATOLOGÃA PISCINA CUBIERTA,,1499744.23,1499744.21
2020,X11,"Deportes, juventud y esparcimiento",IFS-CENTRO DEPORTIVO FRANCISCO FERNÃNDEZ OCHOA. SUBSANACIÃN PATOLOGÃA PABELLÃN CUBIERTO,,1999971.51,1999971.51
2020,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO LA MINA. OBRAS DE MEJORA,,281526.68,279507.11
2020,X11,"Deportes, juventud y esparcimiento",PISTA DEPORTIVA COLONIA PAN BENDITO. OBRAS DE ACONDICIONAMIENTO,,44538.5,41807.03
2020,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÃNDEZ OCHOA. TAQUILLAS Y MÃQUINA BARREDORA,,26000.0,24111.88
2020,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVO BÃSICO JACINTO VERDAGUER. OBRAS DE REMODELACIÃN,,224912.91,222802.8
2020,X11,"Deportes, juventud y esparcimiento",IFS-DEPORTIVOS BÃSICOS VÃA LUSITANA Y SAN MARTÃN DE PORRES. CERRAMIENTOS,,181557.9,181557.9
2020,X08,Mantenimiento urbano,,,2131640.71,2080667.43
2020,X08,Mantenimiento urbano,MEJORA SEGURIDAD VIAL EN EL PAU DE CARABANCHEL Y SU ENTORNO,,466859.97,437715.1
2020,X08,Mantenimiento urbano,VIAL CAMINO ALTO DE SAN ISIDRO. SEGURIDAD Y ACCESIBILIDAD,,15949.0,15754.65
2020,X08,Mantenimiento urbano,IFS-ZONA NORTE PARQUES LAS CRUCES Y SALVADOR ALLENDE. INSTALACIÃN ZONA MAYORES (ID 18: 2636),,56421.61,49457.23
2020,X08,Mantenimiento urbano,ACERAS Y CALLES DEL DISTRITO DE CARABANCHEL. ACONDICIONAMIENTO (ID 2017: 5556),,268159.9,266398.68
2020,X08,Mantenimiento urbano,"CANTÃN DE LIMPIEZA C/ MARÃA ODIAGA, 1. ELIMINACIÃN FIBROCEMENTO CUBIERTA",,29247.51,29247.51
2020,X08,Mantenimiento urbano,"REMODELACION VIALES BARRIOS SAN ISIDRO, OPAÃEL Y COMILLAS DISTRITO CARABANCHEL",,4753.51,
2020,X08,Mantenimiento urbano,BARRIOS VISTA ALEGRE Y PUERTA BONITA EN CARABANCHEL. REMODELACIÃN VIALES,,4074.43,
2020,X08,Mantenimiento urbano,BARRIOS BUENAVISTA Y ABRANTES EN CARABANCHEL. REMODELACIÃN VIALES,,4074.43,
2020,X08,Mantenimiento urbano,"IFS-REMODELACION VIALES BARRIOS SAN ISIDRO, OPAÃEL Y COMILLAS DISTRITO CARABANCHEL",,499013.7,499013.7
2020,X08,Mantenimiento urbano,IFS-BARRIOS VISTA ALEGRE Y PUERTA BONITA EN CARABANCHEL. REMODELACIÃN VIALES,,388272.5,388271.32
2020,X08,Mantenimiento urbano,IFS-BARRIOS BUENAVISTA Y ABRANTES EN CARABANCHEL. REMODELACIÃN VIALES,,394814.15,394809.24
2020,X09,Medio ambiente,,,1052723.69,889981.05
2020,X09,Medio ambiente,IFS-ACONDICIONAMIENTO DE LAS ZONAS VERDES EN EL DISTRITO DE CARABANCHEL,,517548.37,371431.52
2020,X09,Medio ambiente,FUENTES DE AGUA POTABLE EN EL DISTRITO DE CARABANCHEL. INSTALACIÃN (ID: 558),,21104.29,20103.71
2020,X09,Medio ambiente,PARQUE SAN ISIDRO. MEJORA Y ADECUACIÃN (ID 17: 3837),,50844.87,50844.87
2020,X09,Medio ambiente,ZONA VERDE C/ VALLE DE ORO FRENTE A COLEGIO PÃBLICO ECUADOR. ACONDICIONAMIENTO,,4074.43,
2020,X09,Medio ambiente,"ZONA VERDE SANTA CATALINA LABOURÃ, DISTRITO CARABANCHEL. REMODELACIÃN",,162332.3,161557.09
2020,X09,Medio ambiente,IFS-ZONA VERDE C/ VALLE DE ORO FRENTE A COLEGIO PÃBLICO ECUADOR. ACONDICIONAMIENTO,,296819.43,286043.86
2020,X06,Urbanismo,,,7523878.07,6849158.7
2020,X06,Urbanismo,"ADQUISICIÃN DE SUELO C/ VÃA LUSITANA, 21",,993441.35,993441.35
2020,X06,Urbanismo,"ADQUISICIÃN SUELO CARRETERA CARABANCHEL A ARAVACA, 20",,362570.56,362570.56
2020,X06,Urbanismo,"ADQUISICIÃN DE SUELO AVENIDA MONTE IGUELDO, 71",,495402.0,495401.39
2020,X06,Urbanismo,"ADQUISICIÃN DE SUELO CALLE EL TOBOSO, 115",,2672336.05,2672336.05
2020,X06,Urbanismo,"ADQUISICIÃN SUELO C/ FRANCISCO RIOJA, 12",,2302005.29,2302005.29
2020,X06,Urbanismo,"CASCO HISTÃRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. GESTIÃN URBANÃSTICA",,15164.56,
2020,X06,Urbanismo,"DERRIBO EDIFICACIÃN CALLE COMANDANTE FONTANES, 54",,26169.57,20514.1
2020,X06,Urbanismo,"C/ ALZINA, 35. OBRAS ACCESORIAS DE URBANIZACIÃN",,15289.26,
2020,X06,Urbanismo,"CASCO HISTÃRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. URBANIZACIÃN",,162810.0,
2020,X06,Urbanismo,"C/ ANTONIA LANCHA, 10. OBRAS ACCESORIAS DE URBANIZACIÃN",,25799.47,
2020,X06,Urbanismo,CONEXIÃN DE LA CALLE FÃVILA CON LA CALLE TEJARES,,450000.0,
2020,X06,Urbanismo,PLAZA DE LA EMPERATRIZ DISTRITO CARABANCHEL. OBRAS DE REMODELACIÃN,,2889.96,2889.96
2020,X03,Protección y promoción social,,,738374.67,684463.24
2020,X03,Protección y promoción social,FOMENTO DEL EMPLEO. DOTAR DE RECURSOS DE EMPLEO ESTABLES DISTRITO CARABANCHEL,,35000.0,
2020,X03,Protección y promoción social,"EDIFICIO AV. CARABANCHEL ALTO, 52. ADAPTACIÃN PARA AGENCIA DE ZONA DE EMPLEO",,381279.42,381277.22
2020,X03,Protección y promoción social,"EQUIPAMIENTO CENTRO SOCIOCOMUNITARIO C/ CARONTE, S/N",,6000.0,
2020,X03,Protección y promoción social,"CENTRO DE MAYORES ROGER DE FLOR. ADECUACIÃN CLIMATIZACIÃN, ILUMINACIÃN Y ASEOS",,116112.69,113077.39
2020,X03,Protección y promoción social,IFS-CENTRO DE DÃA DE MAYORES LA MAGDALENA. PROTECCIÃN CONTRA INCENDIOS Y ACONDICIONAMIENTO,,99987.53,90387.57
2020,X03,Protección y promoción social,IFS-CENTRO MAYORES MONSEÃOR OSCAR ROMERO. MEJORAS SISTEMA DE SEGURIDAD,,99995.03,99721.06
2020,X05,Educación,,,3873.72,3873.72
2020,X05,Educación,EQUIPAMIENTO ESCUELA DE MÃSICA ISAAC ALBÃNIZ,,3873.72,3873.72
2020,X10,Cultura,,,835573.53,756909.65
2020,X10,Cultura,PLACAS CONMEMORATIVAS DISTRITO CARABANCHEL,,1200.0,
2020,X10,Cultura,BIBLIOTECA EN EL DISTRITO DE CARABANCHEL. CONSTRUCCIÃN,,69651.02,12488.68
2020,X10,Cultura,"CENTRO CULTURAL AVENIDA DEL EURO, DISTRITO CARABANCHEL. CONSTRUCCIÃN",,13139.66,13139.66
2020,X10,Cultura,BIBLIOTECA LA CHATA. SUBSANACIÃN DE PATOLOGÃAS,,385470.16,384592.49
2020,X10,Cultura,CENTROS CULTURALES DISTRITO CARABANCHEL. MESAS DE SONIDO Y PANTALLAS,,15091.5,
2020,X10,Cultura,EQUIPAMIENTO AUDIOVISUAL Y DE ILUMINACIÃN CENTRO SOCIOCULTURAL BLASCO IBÃÃEZ,,726.0,726.0
2020,X10,Cultura,EQUIPAMIENTO AUDIOVISUAL Y DE ILUMINACIÃN CENTRO SOCIOCULTURAL GARCÃA LORCA,,695.75,695.75
2020,X10,Cultura,EQUIPAMIENTO AUDIOVISUAL Y DE ILUMINACIÃN CENTRO CULTURAL FERNANDO LÃZARO CARRETER,,393.25,393.25
2020,X10,Cultura,EQUIPAMIENTO AUDIOVISUAL Y DE ILUMINACIÃN CENTRO SOCIOCULTURAL OPORTO,,2722.5,2722.5
2020,X10,Cultura,EQUIPAMIENTO AUDIOVISUAL Y DE ILUMINACIÃN CENTRO CULTURAL SAN FRANCISCO LA PRENSA,,30371.0,30371.0
2020,X10,Cultura,CENTRO CULTURAL SAN FRANCISCO LA PRENSA. ADECUACIÃN DE ESPACIOS Y CLIMATIZACIÃN,,114112.69,111145.57
2020,X10,Cultura,CENTRO SOCIOCULTURAL LÃZARO CARRETER. OBRAS DE REFORMA,,101000.0,100321.38
2020,X10,Cultura,CENTRO SOCIOCULTURAL OPORTO. OBRAS DE REFORMA,,101000.0,100313.37
2020,X00,Inversiones de carácter general,,,4082405.03,4065578.92
